Destination Plate Type,Destination Plate Name,Sample name,Destination Well,Transfer Volume,Source Well,Source Plate Name,Source Plate Type
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I9,175,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O9,350,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P9,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,A10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,B10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,C10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,D10,350,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,E10,175,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,F10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,G10,175,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,H10,175,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J10,350,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N10,350,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O10,175,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P10,700,G18,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,A11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,B11,175,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,C11,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,D11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,E11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,F11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,G11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,H11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L11,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N11,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O11,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P11,700,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,A12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,B12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,C12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,D12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,E12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,F12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,G12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,H12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P12,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,A13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,B13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,C13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,D13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,E13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,F13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,G13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,H13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P13,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,A14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,B14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,C14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,D14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,E14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,F14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,G14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,H14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,I14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,J14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,K14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,L14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,M14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,N14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,O14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,gsh well,P14,350,G19,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L1,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P1,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O2,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P2,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C3,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D3,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E3,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J3,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N3,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P3,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D4,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M4,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O4,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P4,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A5,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B5,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E5,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H5,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I5,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L5,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M5,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O5,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P5,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B6,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M6,175,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O6,650,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P6,325,G20,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L9,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P9,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O10,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P10,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C11,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D11,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E11,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J11,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,M11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,N11,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,O11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,P11,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,A12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,B12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,C12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,D12,650,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,E12,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,F12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,G12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,H12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,I12,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,J12,175,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,K12,325,H16,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,spermidine well,L12,325,H16,source1,384PP_Plus_AQ_GPSB
