Day,Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
4,25B,2087.573426708917,64469.515019113285,4.522690892863369,2.51315602550337,8.16868861742522,8956.059233852846,0.6007108636947249
4,26A,808.3628237785174,351.6915035784017,4.755750143348967,3.4488274144147457,7.899095550034097,63.76088221614398,0.01080905627991917
4,26B,869.9311807939777,212.87233392288653,8.53996877539475,2.892381719370142,12.738214056469932,18.0243061594143,0.00987783575251742
4,27A,1088.6917776648431,9431.084944312759,2.2339462497610367,2.91599304985194,4.868698101411702,3077.6230799108343,0.09815912917875436
4,27B,1029.3190747028273,8914.278226260727,2.1548100829666175,2.9964889986715946,4.738834110875542,3099.0592682897964,0.09283880043818979
4,28A,1095.0081858503559,6240.4866476714715,2.091204806354384,3.0551620374366855,4.637451983051662,2279.271958820452,0.0685191016272374
4,28B,1094.0780737394223,7096.649859348273,2.1804560894842977,2.985285292840156,4.777237257272374,2429.024431599443,0.07646943969308531
4,29A,1020.6267388243513,14499.324509294827,3.4968814925079745,3.529441408472763,6.348370013666697,3658.5823988909806,0.14463950027100114
4,29B,838.0315623214182,8098.5,16.484046011742453,1.2311001661329726,35.96582124978232,151.20779037388147,0.045976219898772645
4,30A,3591.7077716649237,126571.4486653739,2.4489255549383815,3.2152005937210686,5.091396294786215,41543.99427091664,1.2151636685081852
4,30B,3238.3655831549995,115121.01304882811,2.4981628438759316,3.462338777162442,5.103546348161495,39888.10702655864,1.1057170825383225
4,31A,821.0502958151166,223.41878438860337,10.561720686508579,1.9058786388072528,17.451031537743468,10.07906527054929,0.009153408100257006
4,31B,874.9272440014183,217.55605487462537,7.230190975676008,2.220123505579268,12.10562031984956,16.700849010530085,0.009944372438272245
4,32A,771.5949057742484,12539.599043242224,2.5401143475731733,5.0,4.9500233785543095,6170.784720391901,0.12451332277041094
4,32B,814.6066222703199,3330.701260903994,2.908438577366274,5.0,5.3845031990927135,1431.481692111278,0.0387733012193632
4,33A,2731.197078092999,170563.48934252688,3.038679720861383,2.544386553221417,6.134215383592874,35704.60599831071,1.600403165166877
4,33B,2731.197078092999,170563.48934252688,3.038679720861383,2.544386553221417,6.134215383592874,35704.60599831071,1.600403165166877
4,34A,1130.0253982346462,34114.54399850974,5.647519966563815,2.0629202951363044,10.276580165867454,3115.3314016818595,0.29878944855345796
4,34B,1462.8045991591716,66106.05488480705,6.624673031270644,2.1155008801235415,11.513396718760731,5277.521495407337,0.5551856882552496
4,35A,7330.894494789976,209335.46752087088,3.9968114829221415,2.612772497391787,7.395622320280044,34211.39291934411,1.9810134879559962
4,35B,6048.522206961068,355613.09865942685,4.413517170857973,2.3756444539849353,8.149842577162326,47853.574195477566,3.2474227868450063
4,36A,940.4272728045594,151887.72036587188,3.3643941334395446,2.2848597052473067,6.765639549284833,25787.862407120636,1.393890491400157
4,36B,1508.8826728092988,302644.5087569635,4.025093771743412,2.26545574802152,7.7232525490527015,42584.581928487736,2.7363923508679333
4,37A,1785.8450200900838,67974.391207388,5.458690202079205,2.5369957772182667,9.363194754261695,7897.990958821939,0.61721588404898
4,37B,3190.2396164068937,166530.39196479958,8.507335832239312,3.869208244676856,11.985386445447665,18934.857465532394,1.480185275032012
4,38A,787.1567244947679,198.30970256706613,16.666666666666668,3.4385495832345567,21.19948598395834,10.228466176700312,0.008291228286707369
4,38B,790.9487121312104,135.5623179273039,13.360502629274688,2.4173778815873384,19.20504679798382,6.131980173712326,0.008198743126198864
4,39A,3334.0733634921235,314072.11783932406,3.668459116194175,2.4122470184580798,7.096432239919761,51630.63740401671,2.894920340506729
4,39B,1940.559840165361,692217.3414823536,5.52910265324838,2.222430188945721,9.846214663820259,69559.42100832176,5.980310553398979
4,40A,943.427321898513,10466.99674414034,2.6787227612235824,3.588069159242864,5.310772401900376,3505.0574056411983,0.10660318313659782
4,40B,802.6980422689127,4197.339068333064,2.833134984956716,3.2780978939142655,5.581006142925866,1214.139851525367,0.046656651771365854
4,41A,760.5627057161422,19596.26624705685,5.15182005714444,1.9285848562372712,9.831242194666924,1833.9665353051669,0.17317829679714877
4,41B,169.46119489509326,78326.93363372133,6.829172635938338,1.8061397858971737,12.623353870086824,5178.862751203297,0.6123977637316267
4,42A,5716.027595108642,159100.31720508717,2.9135841800128968,3.655905881205891,5.593152762730296,49908.95658360782,1.5392879033577187
4,42B,4176.749923506945,146639.45289459726,2.937428229431367,3.6837120853365044,5.617009099472423,45973.67855686551,1.4085606316179506
4,43A,1607.5456759152437,26917.755613528258,4.3655016173123515,2.904017487859306,7.687704144043792,4476.555038120378,0.26180426373505716
4,43B,1234.4515381354215,47688.59896148318,5.713650255297986,2.393696357239655,9.855947106732538,4994.70655865388,0.42572757505562564
4,44A,3286.4451542485294,66759.48325306608,5.366641134616854,5.0,8.16543237950157,15549.643058495727,0.6531082123377967
4,44B,867.4326635152959,74380.6073863805,6.996075411617093,5.0,9.94729070043333,13289.702263441575,0.6949754998151478
4,45A,3523.8175986310844,121000.3242630447,2.992610698829039,2.6408840060149608,6.021557805865148,26694.736905967486,1.1528808491330154
4,45B,3309.9141723942294,215810.96214413445,3.232345503390924,2.35143249779426,6.526272622063411,39248.96868493818,2.0080368685600454
4,46A,1087.5256872673363,19615.84285744718,4.2275848367683855,2.2578559724177136,8.014844360535223,2619.0927952820257,0.1857441090299432
4,46B,1189.9701517460783,33548.34142041378,4.694228233300971,2.189708370273166,8.746710808317903,3912.308923111538,0.3065411315730384
