Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
45A,3523.789506437305,121000.3851797731,2.9926106895418174,2.640878795688663,5.258985575377071,26694.697760732422,1.1563033332198838
45B,3309.9349275876148,215810.85438748443,3.2323440703020068,2.3514368759161046,5.98159420192011,39249.03956637558,2.0131264402756703
46A,1087.526043274241,19615.841786845187,4.227584755393115,2.257856288183981,7.972362292845164,2619.0930690360638,0.1860423342323518
46B,1189.971301500937,33548.33955368148,4.694228400404894,2.1897086512397914,8.981765372729562,3912.309068146862,0.3068307645939789
47A,5331.442060831865,259920.60915084693,3.0029274292720447,1.9765840216896613,6.041429609113633,42771.17371763706,2.4072182960306354
47B,4434.596348368731,345966.872392973,3.403554838945372,1.9399827807973589,6.912405404666853,49299.174460830334,3.14156707945854
48A,15819.980694545724,594529.4590362827,2.9531005856780204,3.8869101882397294,4.472611170004331,195631.89133686523,5.722673468184167
48B,28848.30876111475,960587.6226128272,3.804444900726761,3.710798041566061,5.854917525812647,234235.6612960371,9.24840419708233
49A,941.9558615927724,7616.858544024731,3.905190604246944,2.440911878222745,7.104970685689586,1190.2159445580742,0.0782368887338905
49B,897.2173097734928,10126.104199257636,4.516857520871898,2.2915758424904773,8.45899850274138,1284.3406978376925,0.0987347865539463
50A,875.9505339649182,5963.811976881135,2.5464244009688604,4.244934416247766,3.746171747463663,2485.4449540168125,0.0641901628298441
50B,844.4005160668439,6121.205930367159,4.167625614275344,3.1915341935882027,6.779300978837071,1171.892573906171,0.0646659902836279
REFA,1892.941174417132,86113.93211788789,3.224635383458545,2.689203490354146,5.622843919945225,17953.804018236628,0.8160212012174018
REFB,3316.5478771781263,127604.47183888384,3.5012176071072467,2.858267181805461,5.951105867655135,26042.916710484307,1.2145603362749298
51A,12808.707214975371,360722.8115376639,3.995724777837133,2.811773571925342,6.837863147536005,63459.75540520268,3.443203641383011
51B,10310.140221767371,660393.2718507501,3.505338896345846,2.7096834190211934,6.09260711501625,127623.65863059336,6.202075813980191
52A,6869.152973474935,1141431.7221682211,4.63084382376923,2.1841177491800043,8.871314673390607,134587.85152008975,10.13771389669208
52B,9706.670359123636,1496421.0309592057,4.985804537002673,2.2468574264072454,9.423829378636745,168590.8804431373,13.22567880262687
53A,19853.144978354383,722483.7683236187,3.319967658235274,3.383861462118433,5.28220381677874,184097.04794653924,6.938196646400681
53B,29022.64132582821,1462661.477404091,4.120434113955966,2.914950310485513,6.947538301038776,258685.45702826756,13.760087646091302
COMA,13529.714746027985,764115.6393814603,3.0851809757904,2.717370596067745,5.355891478255471,168254.746378268,7.22379493413665
