Destination Plate Type,Destination Plate Barcode,Sample name,Destination Well,Transfer Volume,Source Well,Source Plate Name,Source Plate Type
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,H9,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,I9,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,J9,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,K9,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,L9,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,M9,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,N9,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,O9,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,P9,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,A10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,B10,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,C10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,D10,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,E10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,F10,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,G10,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,H10,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,I10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,J10,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,K10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,L10,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,M10,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,N10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,O10,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,P10,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,A11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,B11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,C11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,D11,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,E11,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,F11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,G11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,H11,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,I11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,J11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,K11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,L11,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,M11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,N11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,O11,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,P11,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,A12,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,B12,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,C12,1325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,D12,650.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,E12,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,F12,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,atp-gtp well,G12,325.0,D5,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B1,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C1,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E1,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F1,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I1,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L1,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M1,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N1,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O1,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P1,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G2,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K2,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M2,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N2,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O2,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P2,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D3,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F3,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N3,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O3,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P3,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A4,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B4,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C4,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D4,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E4,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F4,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G4,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B9,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C9,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E9,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F9,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I9,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L9,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M9,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N9,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O9,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P9,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G10,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K10,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M10,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N10,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O10,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P10,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D11,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F11,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,H11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,I11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,J11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,K11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,L11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,M11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,N11,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,O11,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,P11,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,A12,175.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,B12,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,C12,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,D12,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,E12,650.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,F12,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,ctp-utp well,G12,325.0,D6,source1,384PP_Plus_AQ_SP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,F1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,G1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,H1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,I1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,J1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,K1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,L1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,M1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,N1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,O1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,P1,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,F2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,G2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,H2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,I2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,J2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,K2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,L2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,M2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,N2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,O2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,P2,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,F3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,G3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,H3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,I3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,J3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,K3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,L3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,M3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,N3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,O3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,P3,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D4,375.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,F4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,G4,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,F9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,G9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,H9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,I9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,J9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,K9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,L9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,M9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,N9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,O9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,P9,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,A10,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,B10,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,C10,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,D10,200.0,E1,source1,384PP_Plus_AQ_BP
Greiner384_black_PS_Fbottom_781906,destination1,tRNA well,E10,200.0,E1,source1,384PP_Plus_AQ_BP
