Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
12A,33908.82083012565,1188901.081730856,3.900284415220025,3.1691110118252017,6.973181427039584,241505.43325643608,9.970758825930346
12B,28364.82664064915,1028819.6421643279,3.108127141316502,3.1669438416430737,5.969288249432804,262072.1323302813,8.645565252633107
12C,41135.12980889745,1302116.962155646,3.572426937503114,3.2081208252412696,6.546787588968302,292332.6786153331,10.971320422191313
13A,0.0,434879.5702974801,2.409767835625302,1.8810349708581118,5.602014955923789,84865.40360319012,3.4990103695406325
13B,0.0,223613.9215885276,1.9918657137455928,1.7952464453030847,4.927661232964558,50385.185994441024,1.8042789952979164
13C,1993.2118295903228,345457.56194523536,2.1863998858411158,1.75675708569005,5.308267617066762,69393.18645260435,2.7909315175913
14A,1013.4614045996266,218.883949747105,3.9698217453633005,2.284664149787579,7.626718682859895,31.49236571737757,0.01006125368575675
14B,922.7373394993349,856.047755493767,3.0575852570543036,4.480621603825931,5.624186481217961,313.6156267697451,0.014586142207151579
14C,925.9543216585835,225.21189746219514,3.886127399629125,3.2066833273392557,6.940134985073254,46.459055664218646,0.009430579132288858
15A,925.9543216585835,225.21189746219514,3.886127399629125,3.2066833273392557,6.940134985073254,46.459055664218646,0.009430579132288858
15B,934.2561480219653,12422.739188379557,0.6869691422607046,2.1146667426005195,2.3616020026855535,9560.092221615749,0.10945618746032451
15C,877.2482209925745,19488.17608675583,0.8823363758576447,1.9157940978343573,2.755830361031305,10578.542873819793,0.1666001614384091
16A,7416.324785528797,400511.6951188605,2.437677340053335,2.2471031503818097,5.410993880378199,92300.06337166212,3.3155679976744907
16B,6140.367305193448,332955.98915012693,2.098533347728341,2.435212335018661,4.810111419095245,96593.4771389788,2.7692395729463426
16C,6366.467288559053,298069.66896620893,1.9836807308361253,2.2822851787803318,4.68371599765422,85734.56115576612,2.4837352036516447
17A,3181.6460434365813,308676.88212928356,2.0718614389083263,2.276891061800993,4.82592622260797,84805.82010772466,2.542574987641865
17B,3881.3997752168652,138866.4269380321,1.7887431160577847,2.358154105004412,4.348069155980707,45767.95178014775,1.1666969859200125
17C,1682.843643225833,255752.80243326843,2.0617297736829747,2.132383143414612,4.8696952261804185,66129.29732002888,2.094267366038425
18A,810.9784369096349,832.5610795567043,3.771135412231215,3.8775736731977513,6.587560827174702,214.01491663144242,0.013467388485398439
18B,842.9512412308177,2955.3532794874045,3.410144392264263,5.0,5.966283879236787,1083.294774185908,0.031146100880689632
18C,791.356279912033,1296.0382817082125,3.2956285209336587,3.9163685025228374,6.007565651600377,385.0375939145509,0.01710900208423383
19A,770.298205112027,687.4688614307186,3.7167953034310037,2.4829650137809494,7.110407136289948,114.8140394912647,0.011866503548130071
19B,810.7193461292821,1715.2281151087177,2.8858613457700666,5.0,5.358069803626039,742.9446141023037,0.02071434089386446
19C,762.9265768540515,540.7388337074497,4.141372527513355,2.038714388298308,8.156898880507441,66.54871261080174,0.010513645931124218
20A,9679.076184927788,429141.95959885174,3.5833872908797817,3.0130108469701993,6.638285362650427,90208.59833182668,3.57807160115406
20B,9952.618300304532,578904.7116392055,3.3519955550758094,2.7836481203386367,6.440444495388901,120187.13822348801,4.794997948904581
20C,9597.631850324924,496990.61019486916,3.3363494663072273,2.8928554720292348,6.369640542234617,107731.6705555346,4.1306068582393625
21A,4270.074993392926,99054.19081540109,2.7421296594280706,3.4041852600937292,5.431935857911914,30742.42087394857,0.8463705720215181
21B,6234.108340219999,172633.39259582412,3.031539044432328,3.034319578055372,5.914033223087133,43197.933071460524,1.4620460482870714
21C,5022.845233001399,129259.59050629468,2.7771976332841524,3.2664330415690395,5.511444380974537,38007.539714607425,1.099481385042861
22A,1847.7657040859976,44382.8989265574,2.5100930219916378,3.289614894354733,5.1557314133691285,14541.557233563983,0.3787213067783615
22B,1965.7222470495633,50332.171631523255,2.2501009852693894,3.2753224190906334,4.812000006143281,18316.299048963443,0.4285550323313498
22C,1745.5763765484344,39386.685692138984,2.275103637585001,3.3834398103364225,4.825127629956802,14643.561524679353,0.33710717346795455
23A,0.0,496081.02549730486,3.003768722404669,2.774862362453299,5.976602332956848,114569.12079416882,4.046352154698303
23B,191.16886570022595,553699.9699998061,2.8590258574996628,2.0301655762470108,6.2144671020583395,98294.1983292942,4.4536894898344945
23C,667.2059285161528,576486.3324401975,3.051816977792721,2.053304818588365,6.495471283262682,96967.0013686342,4.632355350847214
24A,3904.518833944447,105328.91571621128,2.3781757548381193,3.674461997463119,4.909945997627823,40685.29178781815,0.8954562655467224
24B,3409.4263661729397,100010.46233855486,1.9744114655293878,3.612829164127754,4.388785750826252,45750.43264319686,0.8479437829997893
24C,2609.520106729375,69218.89681371379,2.0647254074554775,3.775971853242378,4.48807327451715,31646.89662088974,0.588950682307457
25A,1301.4482529294576,27528.08521263659,2.1766250617055545,4.282801080597301,4.57490451351979,13541.297852542515,0.23641285967891965
25B,1784.15410176556,47256.029638221,2.1569506623179397,4.096626849460755,4.569751539494749,22437.96337079982,0.4021333136856465
25C,1294.9037493116696,28675.787853562724,2.025531523365309,4.2443658615974105,4.387382896004766,15022.048980241983,0.24577449109239924
26A,1472.7396332168048,26053.401922265082,1.5485089347046144,2.6752215402332773,3.903666121289132,11252.537918370805,0.22550407217055693
26B,1141.14612135148,9924.942355601463,1.160060825292232,2.4422192238184537,3.2854209270056107,5223.623728961336,0.0906720817450678
26C,1397.1213646019805,24984.465525422296,1.4579234593075583,2.549277720223788,3.776694585373664,10921.756713124896,0.21608608779204805
27A,3183.9400196891265,378538.78790956456,2.548309593766778,2.3965796817690346,5.503213214225834,89000.01495938402,3.107502889292911
27B,1231.7083713993534,322646.0858869984,2.2520362047955773,2.2910761553904755,5.102534066831003,82059.82128880438,2.6377857170010404
27C,2267.3273126675376,362365.4760587877,2.2767004859529996,2.35491892352957,5.113035131607482,93703.7306915936,2.97194163134358
28A,1488.5598809153714,311135.4580932258,3.1139951766093663,2.2266950697698924,6.445014412743081,55620.172100036245,2.5223889462073954
28B,0.0,363250.39270668064,2.8475637427091787,2.2351311288274767,6.04176218527425,71281.30690456924,2.93988946870045
28C,523.1930322841279,338193.6752772636,2.854749381323521,2.1570700067709474,6.1073263761435115,63885.418295633695,2.735321133417131
29A,25021.020158400457,1055424.8789896683,2.5398685820470446,2.685992950371169,5.369578712840234,279036.46321021393,8.825428813902775
29B,18016.844448866337,1217104.5683841377,2.2212415097598925,2.501289573009573,4.972914564907985,342638.44710099086,10.086742367599737
29C,25469.912487358106,1110357.637361249,2.3026984865515745,2.6113266360904595,5.055327216770902,314794.41305080295,9.281403729913395
30A,25655.440361625104,781932.0464615201,3.9794739712251666,3.019175203977224,7.1395827053946395,148310.4213611032,6.5719119110297015
30B,27960.294965760477,1027203.323860264,3.571098685350199,2.8355208326880716,6.704283508111152,203904.78399272953,8.587149613486266
30C,29792.253153973365,865291.3243740298,3.77626013826392,3.0169704134187487,6.882979153129266,172826.96563805445,7.2920658081741685
REFA,3172.3696702106395,105171.03580020377,3.3769473785613084,2.793758048880282,6.468740351071588,21752.073310443,0.8822897551675946
REFB,3640.5731646683275,128926.41749250231,3.04869448032382,2.8072559670493162,6.023653080697014,29679.052554462243,1.0815703132558214
REFC,3831.5065416976395,124462.1203623018,3.1989924514111774,2.866392735445842,6.199634784844147,27880.443847820807,1.0465674694940443
31A,13068.3761712268,490353.245132366,3.5682374695944294,2.8148331687359165,6.710881417273338,96704.78706625711,4.095882819313827
31B,13127.687316356569,383826.62070833973,2.9780763406638644,2.867736526146232,5.904214102746785,92401.39388663336,3.241455331173399
31C,12697.898934737923,432991.6938030596,3.1210938933188315,2.8703777223463955,6.09440037342376,99552.41289871476,3.6371741503364814
32A,15687.659056414153,1402788.012218343,5.059157362236842,2.2798881514323863,9.131566171082127,158040.1408295959,11.134845061789367
32B,16961.49749835551,1500787.5642370023,4.624422909831317,2.2295933410770146,8.599233819915593,180895.3260135581,11.977588690733798
32C,19324.647916341914,1518994.9029423401,5.014714777854801,2.33130373476,9.008611158005941,176542.36816962875,12.121180346346279
COMA,14807.034235510046,665872.1739577228,2.759390502514914,3.033455081003458,5.554167657609659,183001.76502292248,5.5681629354696645
